selection_label,selection_type,layout_signature,seed,rank,sku_id,sku_class,class_index,global_sku_index,demand_weight,pallets_per_sku,representative_access_pallets,reserve_pallets,representative_slot_id,row,col,level,block_id,block_size,access_type,access_side_count,access_sides,effective_access_side,effective_pick_face_row,effective_pick_face_col,effective_depth,horizontal_access_distance,vertical_level,normalized_distance,normalized_depth,normalized_level,slot_cost,representative_assignment_rule,representative_level_preference_met,representative_depth_preference_met,representative_assignment_status,representative_assignment_warning
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C008,C,8,58,0.001,4,1,3,L3__r22__c15__l4,22,15,4,1,155,two_sided,2,"E,W",W,21,13,4,4,4,0.072727273,0.75,0.571428571,1.394155844,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C009,C,9,59,0.001,4,1,3,L3__r34__c15__l3,34,15,3,4,155,two_sided,2,"E,W",W,33,13,4,13,3,0.236363636,0.75,0.428571429,1.414935065,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C010,C,10,60,0.001,4,1,3,L3__r22__c15__l3,22,15,3,1,155,two_sided,2,"E,W",W,21,13,4,4,3,0.072727273,0.75,0.428571429,1.251298701,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C011,C,11,61,0.001,4,1,3,L3__r34__c15__l2,34,15,2,4,155,two_sided,2,"E,W",W,33,13,4,13,2,0.236363636,0.75,0.285714286,1.272077922,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C012,C,12,62,0.001,4,1,3,L3__r22__c15__l2,22,15,2,1,155,two_sided,2,"E,W",W,21,13,4,4,2,0.072727273,0.75,0.285714286,1.108441558,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C013,C,13,63,0.001,4,1,3,L3__r34__c15__l1,34,15,1,4,155,two_sided,2,"E,W",W,33,13,4,13,1,0.236363636,0.75,0.142857143,1.129220779,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C014,C,14,64,0.001,4,1,3,L3__r22__c15__l1,22,15,1,1,155,two_sided,2,"E,W",W,21,13,4,4,1,0.072727273,0.75,0.142857143,0.965584416,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C015,C,15,65,0.001,4,1,3,L3__r34__c15__l0,34,15,0,4,155,two_sided,2,"E,W",W,33,13,4,13,0,0.236363636,0.75,0,0.986363636,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C016,C,16,66,0.001,4,1,3,L3__r22__c15__l0,22,15,0,1,155,two_sided,2,"E,W",W,21,13,4,4,0,0.072727273,0.75,0,0.822727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C017,C,17,67,0.001,4,1,3,L3__r56__c25__l7,56,25,7,5,129,two_sided,2,"E,W",W,56,23,3,46,7,0.836363636,0.5,1,2.336363636,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C018,C,18,68,0.001,4,1,3,L3__r55__c25__l7,55,25,7,5,129,two_sided,2,"E,W",W,55,23,3,45,7,0.818181818,0.5,1,2.318181818,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C019,C,19,69,0.001,4,1,3,L3__r54__c25__l7,54,25,7,5,129,two_sided,2,"E,W",W,54,23,3,44,7,0.8,0.5,1,2.3,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C020,C,20,70,0.001,4,1,3,L3__r56__c16__l7,56,16,7,4,155,two_sided,2,"E,W",E,56,18,3,43,7,0.781818182,0.5,1,2.281818182,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C021,C,21,71,0.001,4,1,3,L3__r1__c25__l7,1,25,7,2,129,two_sided,2,"E,W",W,1,23,3,43,7,0.781818182,0.5,1,2.281818182,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C022,C,22,72,0.001,4,1,3,L3__r53__c25__l7,53,25,7,5,129,two_sided,2,"E,W",W,53,23,3,43,7,0.781818182,0.5,1,2.281818182,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C023,C,23,73,0.001,4,1,3,L3__r55__c16__l7,55,16,7,4,155,two_sided,2,"E,W",E,55,18,3,42,7,0.763636364,0.5,1,2.263636364,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C024,C,24,74,0.001,4,1,3,L3__r2__c25__l7,2,25,7,2,129,two_sided,2,"E,W",W,2,23,3,42,7,0.763636364,0.5,1,2.263636364,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C025,C,25,75,0.001,4,1,3,L3__r52__c25__l7,52,25,7,5,129,two_sided,2,"E,W",W,52,23,3,42,7,0.763636364,0.5,1,2.263636364,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C026,C,26,76,0.001,4,1,3,L3__r54__c16__l7,54,16,7,4,155,two_sided,2,"E,W",E,54,18,3,41,7,0.745454545,0.5,1,2.245454545,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C027,C,27,77,0.001,4,1,3,L3__r3__c25__l7,3,25,7,2,129,two_sided,2,"E,W",W,3,23,3,41,7,0.745454545,0.5,1,2.245454545,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C028,C,28,78,0.001,4,1,3,L3__r51__c25__l7,51,25,7,5,129,two_sided,2,"E,W",W,51,23,3,41,7,0.745454545,0.5,1,2.245454545,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C029,C,29,79,0.001,4,1,3,L3__r1__c16__l7,1,16,7,1,155,two_sided,2,"E,W",E,1,18,3,40,7,0.727272727,0.5,1,2.227272727,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C030,C,30,80,0.001,4,1,3,L3__r53__c16__l7,53,16,7,4,155,two_sided,2,"E,W",E,53,18,3,40,7,0.727272727,0.5,1,2.227272727,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C031,C,31,81,0.001,4,1,3,L3__r4__c25__l7,4,25,7,2,129,two_sided,2,"E,W",W,4,23,3,40,7,0.727272727,0.5,1,2.227272727,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C032,C,32,82,0.001,4,1,3,L3__r50__c25__l7,50,25,7,5,129,two_sided,2,"E,W",W,50,23,3,40,7,0.727272727,0.5,1,2.227272727,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C033,C,33,83,0.001,4,1,3,L3__r2__c16__l7,2,16,7,1,155,two_sided,2,"E,W",E,2,18,3,39,7,0.709090909,0.5,1,2.209090909,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C034,C,34,84,0.001,4,1,3,L3__r52__c16__l7,52,16,7,4,155,two_sided,2,"E,W",E,52,18,3,39,7,0.709090909,0.5,1,2.209090909,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C035,C,35,85,0.001,4,1,3,L3__r5__c25__l7,5,25,7,2,129,two_sided,2,"E,W",W,5,23,3,39,7,0.709090909,0.5,1,2.209090909,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C036,C,36,86,0.001,4,1,3,L3__r49__c25__l7,49,25,7,5,129,two_sided,2,"E,W",W,49,23,3,39,7,0.709090909,0.5,1,2.209090909,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C037,C,37,87,0.001,4,1,3,L3__r3__c16__l7,3,16,7,1,155,two_sided,2,"E,W",E,3,18,3,38,7,0.690909091,0.5,1,2.190909091,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C038,C,38,88,0.001,4,1,3,L3__r51__c16__l7,51,16,7,4,155,two_sided,2,"E,W",E,51,18,3,38,7,0.690909091,0.5,1,2.190909091,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C039,C,39,89,0.001,4,1,3,L3__r6__c25__l7,6,25,7,2,129,two_sided,2,"E,W",W,6,23,3,38,7,0.690909091,0.5,1,2.190909091,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C040,C,40,90,0.001,4,1,3,L3__r48__c25__l7,48,25,7,5,129,two_sided,2,"E,W",W,48,23,3,38,7,0.690909091,0.5,1,2.190909091,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C041,C,41,91,0.001,4,1,3,L3__r4__c16__l7,4,16,7,1,155,two_sided,2,"E,W",E,4,18,3,37,7,0.672727273,0.5,1,2.172727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C042,C,42,92,0.001,4,1,3,L3__r50__c16__l7,50,16,7,4,155,two_sided,2,"E,W",E,50,18,3,37,7,0.672727273,0.5,1,2.172727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C043,C,43,93,0.001,4,1,3,L3__r7__c25__l7,7,25,7,2,129,two_sided,2,"E,W",W,7,23,3,37,7,0.672727273,0.5,1,2.172727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C044,C,44,94,0.001,4,1,3,L3__r47__c25__l7,47,25,7,5,129,two_sided,2,"E,W",W,47,23,3,37,7,0.672727273,0.5,1,2.172727273,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C045,C,45,95,0.001,4,1,3,L3__r5__c16__l7,5,16,7,1,155,two_sided,2,"E,W",E,5,18,3,36,7,0.654545455,0.5,1,2.154545455,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C046,C,46,96,0.001,4,1,3,L3__r49__c16__l7,49,16,7,4,155,two_sided,2,"E,W",E,49,18,3,36,7,0.654545455,0.5,1,2.154545455,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C047,C,47,97,0.001,4,1,3,L3__r56__c15__l7,56,15,7,4,155,two_sided,2,"E,W",W,56,13,3,36,7,0.654545455,0.5,1,2.154545455,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C048,C,48,98,0.001,4,1,3,L3__r8__c25__l7,8,25,7,2,129,two_sided,2,"E,W",W,8,23,3,36,7,0.654545455,0.5,1,2.154545455,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C049,C,49,99,0.001,4,1,3,L3__r46__c25__l7,46,25,7,5,129,two_sided,2,"E,W",W,46,23,3,36,7,0.654545455,0.5,1,2.154545455,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C050,C,50,100,0.001,4,1,3,L3__r6__c16__l7,6,16,7,1,155,two_sided,2,"E,W",E,6,18,3,35,7,0.636363636,0.5,1,2.136363636,C_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A001,A,1,1,0.04,7,1,6,L4__r1__c13__l0,1,13,0,1,77,two_sided,2,"E,W",W,1,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A002,A,2,2,0.04,7,1,6,L4__r2__c13__l0,2,13,0,1,77,two_sided,2,"E,W",W,2,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A003,A,3,3,0.04,7,1,6,L4__r3__c13__l0,3,13,0,1,77,two_sided,2,"E,W",W,3,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A004,A,4,4,0.04,7,1,6,L4__r4__c13__l0,4,13,0,1,77,two_sided,2,"E,W",W,4,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A005,A,5,5,0.04,7,1,6,L4__r5__c13__l0,5,13,0,1,77,two_sided,2,"E,W",W,5,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A006,A,6,6,0.04,7,1,6,L4__r6__c13__l0,6,13,0,1,77,two_sided,2,"E,W",W,6,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A007,A,7,7,0.04,7,1,6,L4__r7__c13__l0,7,13,0,1,77,two_sided,2,"E,W",W,7,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A008,A,8,8,0.04,7,1,6,L4__r8__c13__l0,8,13,0,1,77,two_sided,2,"E,W",W,8,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A009,A,9,9,0.04,7,1,6,L4__r9__c13__l0,9,13,0,1,77,two_sided,2,"E,W",W,9,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A010,A,10,10,0.04,7,1,6,L4__r10__c13__l0,10,13,0,1,77,two_sided,2,"E,W",W,10,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A011,A,11,11,0.04,7,1,6,L4__r11__c13__l0,11,13,0,1,77,two_sided,2,"E,W",W,11,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A012,A,12,12,0.04,7,1,6,L4__r12__c13__l0,12,13,0,1,77,two_sided,2,"E,W",W,12,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A013,A,13,13,0.04,7,1,6,L4__r13__c13__l0,13,13,0,1,77,two_sided,2,"E,W",W,13,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A014,A,14,14,0.04,7,1,6,L4__r14__c13__l0,14,13,0,1,77,two_sided,2,"E,W",W,14,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A015,A,15,15,0.04,7,1,6,L4__r15__c13__l0,15,13,0,1,77,two_sided,2,"E,W",W,15,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A016,A,16,16,0.04,7,1,6,L4__r16__c13__l0,16,13,0,1,77,two_sided,2,"E,W",W,16,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A017,A,17,17,0.04,7,1,6,L4__r17__c13__l0,17,13,0,1,77,two_sided,2,"E,W",W,17,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A018,A,18,18,0.04,7,1,6,L4__r18__c13__l0,18,13,0,1,77,two_sided,2,"E,W",W,18,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A019,A,19,19,0.04,7,1,6,L4__r19__c13__l0,19,13,0,1,77,two_sided,2,"E,W",W,19,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_A020,A,20,20,0.04,7,1,6,L4__r20__c13__l0,20,13,0,1,77,two_sided,2,"E,W",W,20,13,1,4,0,0.072727273,0,0,0.072727273,A_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B001,B,1,21,0.005,15,1,14,L4__r21__c13__l0,21,13,0,1,77,two_sided,2,"E,W",W,21,13,1,4,0,0.072727273,0,0,0.072727273,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B002,B,2,22,0.005,15,1,14,L4__r23__c13__l0,23,13,0,1,77,two_sided,2,"E,W",W,23,13,1,4,0,0.072727273,0,0,0.072727273,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B003,B,3,23,0.005,15,1,14,L4__r24__c13__l0,24,13,0,1,77,two_sided,2,"E,W",W,24,13,1,4,0,0.072727273,0,0,0.072727273,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B004,B,4,24,0.005,15,1,14,L4__r25__c13__l0,25,13,0,1,77,two_sided,2,"E,W",W,25,13,1,5,0,0.090909091,0,0,0.090909091,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B005,B,5,25,0.005,15,1,14,L4__r26__c13__l0,26,13,0,1,77,two_sided,2,"E,W",W,26,13,1,6,0,0.109090909,0,0,0.109090909,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B006,B,6,26,0.005,15,1,14,L4__r31__c13__l0,31,13,0,6,77,two_sided,2,"E,W",W,31,13,1,11,0,0.2,0,0,0.2,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B007,B,7,27,0.005,15,1,14,L4__r1__c13__l1,1,13,1,1,77,two_sided,2,"E,W",W,1,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B008,B,8,28,0.005,15,1,14,L4__r2__c13__l1,2,13,1,1,77,two_sided,2,"E,W",W,2,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B009,B,9,29,0.005,15,1,14,L4__r3__c13__l1,3,13,1,1,77,two_sided,2,"E,W",W,3,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B010,B,10,30,0.005,15,1,14,L4__r4__c13__l1,4,13,1,1,77,two_sided,2,"E,W",W,4,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B011,B,11,31,0.005,15,1,14,L4__r5__c13__l1,5,13,1,1,77,two_sided,2,"E,W",W,5,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B012,B,12,32,0.005,15,1,14,L4__r6__c13__l1,6,13,1,1,77,two_sided,2,"E,W",W,6,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B013,B,13,33,0.005,15,1,14,L4__r7__c13__l1,7,13,1,1,77,two_sided,2,"E,W",W,7,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B014,B,14,34,0.005,15,1,14,L4__r8__c13__l1,8,13,1,1,77,two_sided,2,"E,W",W,8,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B015,B,15,35,0.005,15,1,14,L4__r9__c13__l1,9,13,1,1,77,two_sided,2,"E,W",W,9,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B016,B,16,36,0.005,15,1,14,L4__r10__c13__l1,10,13,1,1,77,two_sided,2,"E,W",W,10,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B017,B,17,37,0.005,15,1,14,L4__r11__c13__l1,11,13,1,1,77,two_sided,2,"E,W",W,11,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B018,B,18,38,0.005,15,1,14,L4__r12__c13__l1,12,13,1,1,77,two_sided,2,"E,W",W,12,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B019,B,19,39,0.005,15,1,14,L4__r13__c13__l1,13,13,1,1,77,two_sided,2,"E,W",W,13,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B020,B,20,40,0.005,15,1,14,L4__r14__c13__l1,14,13,1,1,77,two_sided,2,"E,W",W,14,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
L4,intermediate accessibility-capacity compromise,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,105,0,SKU_B021,B,21,41,0.005,15,1,14,L4__r15__c13__l1,15,13,1,1,77,two_sided,2,"E,W",W,15,13,1,4,1,0.072727273,0,0.142857143,0.215584416,B_representative_deterministic_sort,TRUE,TRUE,assigned,
