selection_label,selection_type,layout_signature,seed,rank,sku_id,sku_class,class_index,global_sku_index,demand_weight,pallets_per_sku,reserve_pallets,reserve_pallet_index,reserve_slot_id,row,col,level,block_id,block_size,access_type,access_side_count,access_sides,effective_access_side,effective_pick_face_row,effective_pick_face_col,effective_depth,horizontal_access_distance,vertical_level,normalized_distance,normalized_depth,normalized_level,slot_cost,representative_slot_id,representative_block_id,representative_effective_access_side,same_block_as_representative,same_side_as_representative,reserve_group_id,reserve_assignment_rule,reserve_level_preference_met,reserve_depth_preference_met,reserve_assignment_status,reserve_assignment_warning
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C026,C,26,76,0.001,4,3,3,L3__r13__c15__l7,13,15,7,1,155,two_sided,2,"E,W",W,13,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r54__c16__l7,4,E,FALSE,FALSE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C027,C,27,77,0.001,4,3,1,L3__r14__c15__l7,14,15,7,1,155,two_sided,2,"E,W",W,14,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r3__c25__l7,2,W,FALSE,TRUE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C027,C,27,77,0.001,4,3,2,L3__r15__c15__l7,15,15,7,1,155,two_sided,2,"E,W",W,15,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r3__c25__l7,2,W,FALSE,TRUE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C027,C,27,77,0.001,4,3,3,L3__r16__c15__l7,16,15,7,1,155,two_sided,2,"E,W",W,16,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r3__c25__l7,2,W,FALSE,TRUE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C028,C,28,78,0.001,4,3,1,L3__r17__c15__l7,17,15,7,1,155,two_sided,2,"E,W",W,17,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r51__c25__l7,5,W,FALSE,TRUE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C028,C,28,78,0.001,4,3,2,L3__r18__c15__l7,18,15,7,1,155,two_sided,2,"E,W",W,18,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r51__c25__l7,5,W,FALSE,TRUE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C028,C,28,78,0.001,4,3,3,L3__r19__c15__l7,19,15,7,1,155,two_sided,2,"E,W",W,19,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r51__c25__l7,5,W,FALSE,TRUE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C029,C,29,79,0.001,4,3,1,L3__r20__c15__l7,20,15,7,1,155,two_sided,2,"E,W",W,20,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r1__c16__l7,1,E,TRUE,FALSE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C029,C,29,79,0.001,4,3,2,L3__r21__c15__l7,21,15,7,1,155,two_sided,2,"E,W",W,21,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r1__c16__l7,1,E,TRUE,FALSE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C029,C,29,79,0.001,4,3,3,L3__r22__c14__l7,22,14,7,1,155,two_sided,2,"E,W",W,21,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r1__c16__l7,1,E,TRUE,FALSE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C030,C,30,80,0.001,4,3,1,L3__r23__c15__l7,23,15,7,1,155,two_sided,2,"E,W",W,23,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r53__c16__l7,4,E,FALSE,FALSE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C030,C,30,80,0.001,4,3,2,L3__r24__c15__l7,24,15,7,1,155,two_sided,2,"E,W",W,24,13,3,4,7,0.072727273,0.5,1,1.572727273,L3__r53__c16__l7,4,E,FALSE,FALSE,L3__block1__sideW__depth3__level7,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C030,C,30,80,0.001,4,3,3,L3__r56__c16__l6,56,16,6,4,155,two_sided,2,"E,W",E,56,18,3,43,6,0.781818182,0.5,0.857142857,2.138961039,L3__r53__c16__l7,4,E,TRUE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C031,C,31,81,0.001,4,3,1,L3__r55__c16__l6,55,16,6,4,155,two_sided,2,"E,W",E,55,18,3,42,6,0.763636364,0.5,0.857142857,2.120779221,L3__r4__c25__l7,2,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C031,C,31,81,0.001,4,3,2,L3__r54__c16__l6,54,16,6,4,155,two_sided,2,"E,W",E,54,18,3,41,6,0.745454545,0.5,0.857142857,2.102597403,L3__r4__c25__l7,2,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C031,C,31,81,0.001,4,3,3,L3__r1__c16__l6,1,16,6,1,155,two_sided,2,"E,W",E,1,18,3,40,6,0.727272727,0.5,0.857142857,2.084415584,L3__r4__c25__l7,2,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C032,C,32,82,0.001,4,3,1,L3__r53__c16__l6,53,16,6,4,155,two_sided,2,"E,W",E,53,18,3,40,6,0.727272727,0.5,0.857142857,2.084415584,L3__r50__c25__l7,5,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C032,C,32,82,0.001,4,3,2,L3__r2__c16__l6,2,16,6,1,155,two_sided,2,"E,W",E,2,18,3,39,6,0.709090909,0.5,0.857142857,2.066233766,L3__r50__c25__l7,5,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C032,C,32,82,0.001,4,3,3,L3__r52__c16__l6,52,16,6,4,155,two_sided,2,"E,W",E,52,18,3,39,6,0.709090909,0.5,0.857142857,2.066233766,L3__r50__c25__l7,5,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C033,C,33,83,0.001,4,3,1,L3__r3__c16__l6,3,16,6,1,155,two_sided,2,"E,W",E,3,18,3,38,6,0.690909091,0.5,0.857142857,2.048051948,L3__r2__c16__l7,1,E,TRUE,TRUE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C033,C,33,83,0.001,4,3,2,L3__r51__c16__l6,51,16,6,4,155,two_sided,2,"E,W",E,51,18,3,38,6,0.690909091,0.5,0.857142857,2.048051948,L3__r2__c16__l7,1,E,FALSE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C033,C,33,83,0.001,4,3,3,L3__r4__c16__l6,4,16,6,1,155,two_sided,2,"E,W",E,4,18,3,37,6,0.672727273,0.5,0.857142857,2.02987013,L3__r2__c16__l7,1,E,TRUE,TRUE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C034,C,34,84,0.001,4,3,1,L3__r50__c16__l6,50,16,6,4,155,two_sided,2,"E,W",E,50,18,3,37,6,0.672727273,0.5,0.857142857,2.02987013,L3__r52__c16__l7,4,E,TRUE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C034,C,34,84,0.001,4,3,2,L3__r5__c16__l6,5,16,6,1,155,two_sided,2,"E,W",E,5,18,3,36,6,0.654545455,0.5,0.857142857,2.011688312,L3__r52__c16__l7,4,E,FALSE,TRUE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C034,C,34,84,0.001,4,3,3,L3__r49__c16__l6,49,16,6,4,155,two_sided,2,"E,W",E,49,18,3,36,6,0.654545455,0.5,0.857142857,2.011688312,L3__r52__c16__l7,4,E,TRUE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C035,C,35,85,0.001,4,3,1,L3__r56__c15__l6,56,15,6,4,155,two_sided,2,"E,W",W,56,13,3,36,6,0.654545455,0.5,0.857142857,2.011688312,L3__r5__c25__l7,2,W,FALSE,TRUE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C035,C,35,85,0.001,4,3,2,L3__r6__c16__l6,6,16,6,1,155,two_sided,2,"E,W",E,6,18,3,35,6,0.636363636,0.5,0.857142857,1.993506494,L3__r5__c25__l7,2,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C035,C,35,85,0.001,4,3,3,L3__r48__c16__l6,48,16,6,4,155,two_sided,2,"E,W",E,48,18,3,35,6,0.636363636,0.5,0.857142857,1.993506494,L3__r5__c25__l7,2,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C036,C,36,86,0.001,4,3,1,L3__r55__c15__l6,55,15,6,4,155,two_sided,2,"E,W",W,55,13,3,35,6,0.636363636,0.5,0.857142857,1.993506494,L3__r49__c25__l7,5,W,FALSE,TRUE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C036,C,36,86,0.001,4,3,2,L3__r7__c16__l6,7,16,6,1,155,two_sided,2,"E,W",E,7,18,3,34,6,0.618181818,0.5,0.857142857,1.975324675,L3__r49__c25__l7,5,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C036,C,36,86,0.001,4,3,3,L3__r47__c16__l6,47,16,6,4,155,two_sided,2,"E,W",E,47,18,3,34,6,0.618181818,0.5,0.857142857,1.975324675,L3__r49__c25__l7,5,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C037,C,37,87,0.001,4,3,1,L3__r54__c15__l6,54,15,6,4,155,two_sided,2,"E,W",W,54,13,3,34,6,0.618181818,0.5,0.857142857,1.975324675,L3__r3__c16__l7,1,E,FALSE,FALSE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C037,C,37,87,0.001,4,3,2,L3__r8__c16__l6,8,16,6,1,155,two_sided,2,"E,W",E,8,18,3,33,6,0.6,0.5,0.857142857,1.957142857,L3__r3__c16__l7,1,E,TRUE,TRUE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C037,C,37,87,0.001,4,3,3,L3__r46__c16__l6,46,16,6,4,155,two_sided,2,"E,W",E,46,18,3,33,6,0.6,0.5,0.857142857,1.957142857,L3__r3__c16__l7,1,E,FALSE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C038,C,38,88,0.001,4,3,1,L3__r53__c15__l6,53,15,6,4,155,two_sided,2,"E,W",W,53,13,3,33,6,0.6,0.5,0.857142857,1.957142857,L3__r51__c16__l7,4,E,TRUE,FALSE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C038,C,38,88,0.001,4,3,2,L3__r9__c16__l6,9,16,6,1,155,two_sided,2,"E,W",E,9,18,3,32,6,0.581818182,0.5,0.857142857,1.938961039,L3__r51__c16__l7,4,E,FALSE,TRUE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C038,C,38,88,0.001,4,3,3,L3__r45__c16__l6,45,16,6,4,155,two_sided,2,"E,W",E,45,18,3,32,6,0.581818182,0.5,0.857142857,1.938961039,L3__r51__c16__l7,4,E,TRUE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C039,C,39,89,0.001,4,3,1,L3__r52__c15__l6,52,15,6,4,155,two_sided,2,"E,W",W,52,13,3,32,6,0.581818182,0.5,0.857142857,1.938961039,L3__r6__c25__l7,2,W,FALSE,TRUE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C039,C,39,89,0.001,4,3,2,L3__r10__c16__l6,10,16,6,1,155,two_sided,2,"E,W",E,10,18,3,31,6,0.563636364,0.5,0.857142857,1.920779221,L3__r6__c25__l7,2,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C039,C,39,89,0.001,4,3,3,L3__r44__c16__l6,44,16,6,4,155,two_sided,2,"E,W",E,44,18,3,31,6,0.563636364,0.5,0.857142857,1.920779221,L3__r6__c25__l7,2,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C040,C,40,90,0.001,4,3,1,L3__r51__c15__l6,51,15,6,4,155,two_sided,2,"E,W",W,51,13,3,31,6,0.563636364,0.5,0.857142857,1.920779221,L3__r48__c25__l7,5,W,FALSE,TRUE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C040,C,40,90,0.001,4,3,2,L3__r11__c16__l6,11,16,6,1,155,two_sided,2,"E,W",E,11,18,3,30,6,0.545454545,0.5,0.857142857,1.902597403,L3__r48__c25__l7,5,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C040,C,40,90,0.001,4,3,3,L3__r43__c16__l6,43,16,6,4,155,two_sided,2,"E,W",E,43,18,3,30,6,0.545454545,0.5,0.857142857,1.902597403,L3__r48__c25__l7,5,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C041,C,41,91,0.001,4,3,1,L3__r50__c15__l6,50,15,6,4,155,two_sided,2,"E,W",W,50,13,3,30,6,0.545454545,0.5,0.857142857,1.902597403,L3__r4__c16__l7,1,E,FALSE,FALSE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C041,C,41,91,0.001,4,3,2,L3__r12__c16__l6,12,16,6,1,155,two_sided,2,"E,W",E,12,18,3,29,6,0.527272727,0.5,0.857142857,1.884415584,L3__r4__c16__l7,1,E,TRUE,TRUE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C041,C,41,91,0.001,4,3,3,L3__r42__c16__l6,42,16,6,4,155,two_sided,2,"E,W",E,42,18,3,29,6,0.527272727,0.5,0.857142857,1.884415584,L3__r4__c16__l7,1,E,FALSE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C042,C,42,92,0.001,4,3,1,L3__r49__c15__l6,49,15,6,4,155,two_sided,2,"E,W",W,49,13,3,29,6,0.527272727,0.5,0.857142857,1.884415584,L3__r50__c16__l7,4,E,TRUE,FALSE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C042,C,42,92,0.001,4,3,2,L3__r13__c16__l6,13,16,6,1,155,two_sided,2,"E,W",E,13,18,3,28,6,0.509090909,0.5,0.857142857,1.866233766,L3__r50__c16__l7,4,E,FALSE,TRUE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C042,C,42,92,0.001,4,3,3,L3__r41__c16__l6,41,16,6,4,155,two_sided,2,"E,W",E,41,18,3,28,6,0.509090909,0.5,0.857142857,1.866233766,L3__r50__c16__l7,4,E,TRUE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C043,C,43,93,0.001,4,3,1,L3__r48__c15__l6,48,15,6,4,155,two_sided,2,"E,W",W,48,13,3,28,6,0.509090909,0.5,0.857142857,1.866233766,L3__r7__c25__l7,2,W,FALSE,TRUE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C043,C,43,93,0.001,4,3,2,L3__r14__c16__l6,14,16,6,1,155,two_sided,2,"E,W",E,14,18,3,27,6,0.490909091,0.5,0.857142857,1.848051948,L3__r7__c25__l7,2,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C043,C,43,93,0.001,4,3,3,L3__r40__c16__l6,40,16,6,4,155,two_sided,2,"E,W",E,40,18,3,27,6,0.490909091,0.5,0.857142857,1.848051948,L3__r7__c25__l7,2,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C044,C,44,94,0.001,4,3,1,L3__r47__c15__l6,47,15,6,4,155,two_sided,2,"E,W",W,47,13,3,27,6,0.490909091,0.5,0.857142857,1.848051948,L3__r47__c25__l7,5,W,FALSE,TRUE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C044,C,44,94,0.001,4,3,2,L3__r15__c16__l6,15,16,6,1,155,two_sided,2,"E,W",E,15,18,3,26,6,0.472727273,0.5,0.857142857,1.82987013,L3__r47__c25__l7,5,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C044,C,44,94,0.001,4,3,3,L3__r39__c16__l6,39,16,6,4,155,two_sided,2,"E,W",E,39,18,3,26,6,0.472727273,0.5,0.857142857,1.82987013,L3__r47__c25__l7,5,W,FALSE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C045,C,45,95,0.001,4,3,1,L3__r46__c15__l6,46,15,6,4,155,two_sided,2,"E,W",W,46,13,3,26,6,0.472727273,0.5,0.857142857,1.82987013,L3__r5__c16__l7,1,E,FALSE,FALSE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C045,C,45,95,0.001,4,3,2,L3__r16__c16__l6,16,16,6,1,155,two_sided,2,"E,W",E,16,18,3,25,6,0.454545455,0.5,0.857142857,1.811688312,L3__r5__c16__l7,1,E,TRUE,TRUE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C045,C,45,95,0.001,4,3,3,L3__r38__c16__l6,38,16,6,4,155,two_sided,2,"E,W",E,38,18,3,25,6,0.454545455,0.5,0.857142857,1.811688312,L3__r5__c16__l7,1,E,FALSE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C046,C,46,96,0.001,4,3,1,L3__r45__c15__l6,45,15,6,4,155,two_sided,2,"E,W",W,45,13,3,25,6,0.454545455,0.5,0.857142857,1.811688312,L3__r49__c16__l7,4,E,TRUE,FALSE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C046,C,46,96,0.001,4,3,2,L3__r17__c16__l6,17,16,6,1,155,two_sided,2,"E,W",E,17,18,3,24,6,0.436363636,0.5,0.857142857,1.793506494,L3__r49__c16__l7,4,E,FALSE,TRUE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C046,C,46,96,0.001,4,3,3,L3__r37__c16__l6,37,16,6,4,155,two_sided,2,"E,W",E,37,18,3,24,6,0.436363636,0.5,0.857142857,1.793506494,L3__r49__c16__l7,4,E,TRUE,TRUE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C047,C,47,97,0.001,4,3,1,L3__r44__c15__l6,44,15,6,4,155,two_sided,2,"E,W",W,44,13,3,24,6,0.436363636,0.5,0.857142857,1.793506494,L3__r56__c15__l7,4,W,TRUE,TRUE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C047,C,47,97,0.001,4,3,2,L3__r18__c16__l6,18,16,6,1,155,two_sided,2,"E,W",E,18,18,3,23,6,0.418181818,0.5,0.857142857,1.775324675,L3__r56__c15__l7,4,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C047,C,47,97,0.001,4,3,3,L3__r36__c16__l6,36,16,6,4,155,two_sided,2,"E,W",E,36,18,3,23,6,0.418181818,0.5,0.857142857,1.775324675,L3__r56__c15__l7,4,W,TRUE,FALSE,L3__block4__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C048,C,48,98,0.001,4,3,1,L3__r43__c15__l6,43,15,6,4,155,two_sided,2,"E,W",W,43,13,3,23,6,0.418181818,0.5,0.857142857,1.775324675,L3__r8__c25__l7,2,W,FALSE,TRUE,L3__block4__sideW__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
L3,high-capacity balanced,fc4825140fa5e2560776b4b932f5ef46c1588f36,105,0,SKU_C048,C,48,98,0.001,4,3,2,L3__r19__c16__l6,19,16,6,1,155,two_sided,2,"E,W",E,19,18,3,22,6,0.4,0.5,0.857142857,1.757142857,L3__r8__c25__l7,2,W,FALSE,FALSE,L3__block1__sideE__depth3__level6,C_reserve_deterministic_sort,TRUE,TRUE,assigned,
