workload_seed_id,rng_seed,order_id,order_index_within_seed,line_index,line_count,sku_id,sku_class,demand_weight,sampling_rule,line_generation_status,line_generation_warning
22,20260639,W022__O0255,255,3,3,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0256,256,1,1,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0257,257,1,4,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0257,257,2,4,SKU_B019,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0257,257,3,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0257,257,4,4,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0258,258,1,1,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0259,259,1,3,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0259,259,2,3,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0259,259,3,3,SKU_C032,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0260,260,1,5,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0260,260,2,5,SKU_B010,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0260,260,3,5,SKU_B004,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0260,260,4,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0260,260,5,5,SKU_B017,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0261,261,1,2,SKU_B013,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0261,261,2,2,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0262,262,1,2,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0262,262,2,2,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0263,263,1,2,SKU_B016,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0263,263,2,2,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0264,264,1,4,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0264,264,2,4,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0264,264,3,4,SKU_C006,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0264,264,4,4,SKU_B013,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0265,265,1,4,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0265,265,2,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0265,265,3,4,SKU_B019,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0265,265,4,4,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0266,266,1,2,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0266,266,2,2,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0267,267,1,2,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0267,267,2,2,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0268,268,1,3,SKU_B028,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0268,268,2,3,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0268,268,3,3,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0269,269,1,5,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0269,269,2,5,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0269,269,3,5,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0269,269,4,5,SKU_C011,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0269,269,5,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0270,270,1,1,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0271,271,1,2,SKU_C010,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0271,271,2,2,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0272,272,1,2,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0272,272,2,2,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0273,273,1,2,SKU_B005,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0273,273,2,2,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0274,274,1,2,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0274,274,2,2,SKU_B023,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0275,275,1,2,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0275,275,2,2,SKU_B015,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0276,276,1,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0276,276,2,5,SKU_B012,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0276,276,3,5,SKU_B023,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0276,276,4,5,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0276,276,5,5,SKU_B022,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0277,277,1,5,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0277,277,2,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0277,277,3,5,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0277,277,4,5,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0277,277,5,5,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0278,278,1,1,SKU_B005,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0279,279,1,3,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0279,279,2,3,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0279,279,3,3,SKU_B002,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0280,280,1,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0280,280,2,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0280,280,3,4,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0280,280,4,4,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0281,281,1,4,SKU_C049,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0281,281,2,4,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0281,281,3,4,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0281,281,4,4,SKU_B020,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0282,282,1,5,SKU_B028,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0282,282,2,5,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0282,282,3,5,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0282,282,4,5,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0282,282,5,5,SKU_B011,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0283,283,1,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0283,283,2,5,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0283,283,3,5,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0283,283,4,5,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0283,283,5,5,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0284,284,1,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0284,284,2,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0284,284,3,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0284,284,4,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0284,284,5,5,SKU_C018,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0285,285,1,3,SKU_B008,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0285,285,2,3,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0285,285,3,3,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0286,286,1,4,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0286,286,2,4,SKU_B018,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0286,286,3,4,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0286,286,4,4,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0287,287,1,1,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0288,288,1,3,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0288,288,2,3,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0288,288,3,3,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0289,289,1,4,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0289,289,2,4,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0289,289,3,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0289,289,4,4,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0290,290,1,2,SKU_B026,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0290,290,2,2,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0291,291,1,5,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0291,291,2,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0291,291,3,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0291,291,4,5,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0291,291,5,5,SKU_B016,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0292,292,1,3,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0292,292,2,3,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0292,292,3,3,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0293,293,1,3,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0293,293,2,3,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0293,293,3,3,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0294,294,1,1,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0295,295,1,5,SKU_B021,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0295,295,2,5,SKU_C032,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0295,295,3,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0295,295,4,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0295,295,5,5,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0296,296,1,3,SKU_B019,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0296,296,2,3,SKU_B023,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0296,296,3,3,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0297,297,1,2,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0297,297,2,2,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0298,298,1,3,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0298,298,2,3,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0298,298,3,3,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0299,299,1,3,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0299,299,2,3,SKU_B014,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0299,299,3,3,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0300,300,1,3,SKU_B015,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0300,300,2,3,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0300,300,3,3,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0301,301,1,4,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0301,301,2,4,SKU_B027,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0301,301,3,4,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0301,301,4,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0302,302,1,1,SKU_C004,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0303,303,1,2,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0303,303,2,2,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0304,304,1,1,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0305,305,1,4,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0305,305,2,4,SKU_B009,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0305,305,3,4,SKU_C044,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0305,305,4,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0306,306,1,3,SKU_C020,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0306,306,2,3,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0306,306,3,3,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0307,307,1,2,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0307,307,2,2,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0308,308,1,4,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0308,308,2,4,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0308,308,3,4,SKU_B005,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0308,308,4,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0309,309,1,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0309,309,2,5,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0309,309,3,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0309,309,4,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0309,309,5,5,SKU_B026,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0310,310,1,2,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0310,310,2,2,SKU_B006,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0311,311,1,2,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0311,311,2,2,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0312,312,1,3,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0312,312,2,3,SKU_B003,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0312,312,3,3,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0313,313,1,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0313,313,2,4,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0313,313,3,4,SKU_A001,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0313,313,4,4,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0314,314,1,4,SKU_B009,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0314,314,2,4,SKU_B004,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0314,314,3,4,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0314,314,4,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0315,315,1,1,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0316,316,1,2,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0316,316,2,2,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0317,317,1,2,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0317,317,2,2,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0318,318,1,5,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0318,318,2,5,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0318,318,3,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0318,318,4,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0318,318,5,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0319,319,1,3,SKU_B027,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0319,319,2,3,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0319,319,3,3,SKU_B023,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0320,320,1,2,SKU_A005,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0320,320,2,2,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0321,321,1,4,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0321,321,2,4,SKU_C023,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0321,321,3,4,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0321,321,4,4,SKU_B018,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0322,322,1,2,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0322,322,2,2,SKU_A019,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0323,323,1,2,SKU_A013,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0323,323,2,2,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0324,324,1,1,SKU_B026,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0325,325,1,4,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0325,325,2,4,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0325,325,3,4,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0325,325,4,4,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0326,326,1,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0326,326,2,5,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0326,326,3,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0326,326,4,5,SKU_A004,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0326,326,5,5,SKU_B022,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0327,327,1,2,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0327,327,2,2,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0328,328,1,3,SKU_B028,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0328,328,2,3,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0328,328,3,3,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0329,329,1,3,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0329,329,2,3,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0329,329,3,3,SKU_A009,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0330,330,1,4,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0330,330,2,4,SKU_C021,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0330,330,3,4,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0330,330,4,4,SKU_B011,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0331,331,1,1,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0332,332,1,1,SKU_B030,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0333,333,1,1,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0334,334,1,4,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0334,334,2,4,SKU_B029,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0334,334,3,4,SKU_A007,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0334,334,4,4,SKU_A012,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0335,335,1,3,SKU_A017,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0335,335,2,3,SKU_C019,C,0.001,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0335,335,3,3,SKU_A015,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0336,336,1,5,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0336,336,2,5,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0336,336,3,5,SKU_A002,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0336,336,4,5,SKU_A014,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0336,336,5,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0337,337,1,2,SKU_B017,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0337,337,2,2,SKU_A011,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0338,338,1,3,SKU_B020,B,0.005,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0338,338,2,3,SKU_A008,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0338,338,3,3,SKU_A016,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0339,339,1,5,SKU_A018,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0339,339,2,5,SKU_A010,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0339,339,3,5,SKU_A020,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0339,339,4,5,SKU_A003,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
22,20260639,W022__O0339,339,5,5,SKU_A006,A,0.04,abc_demand_weighted_without_replacement_within_order,generated,
